area,auv_count,method,regular_latency,priority_latency,regular_std,priority_std,transmitted_data,priority_objects,regular_objects,travelled_distance,w1,w2,w3,regular_latency_normalized,priority_latency_normalized,regular_std_normalized,priority_std_normalized,travelled_distance_normalized,priority_objects_normalized,regular_objects_normalized,transmitted_data_normalized,priority,regular,distance,utility,area,auv_count,w1,w2,w3
15000,4,owa,280,169.4,152.199430572741,122.981299391412,750,15,10,889.914635052472,0.8161,0.0915,0.0924,0.698258196721312,0.781489529830107,0.33188963339975,0.544832988963849,0.448316279139113,1,0.666666666666667,0.862068965517241,0.209768314345531,0.17537029681194,0.638702643760721,0.936156106512223,15000,4,0.8161,0.0915,0.0924
15000,5,owa,338.9,113.153846153846,278.872113262613,108.785604251241,690,13,10,694.886466061463,0.4,0.4,0.2,1,0.131469774792572,1,0.405469698287606,0.090316604039977,0.866666666666667,0.666666666666667,0.793103448275862,0.319713182188119,0.079468614681412,0.913641876766248,1.27308936629507,15000,5,0.4,0.4,0.2
15000,5,owa,149.125,163.076923076923,96.1790554865544,133.928128448596,630,13,8,723.756543271314,0.6,0.2,0.2,0.027792008196721,0.708415645989727,0.036421087686947,0.652301211183028,0.143311401225865,0.866666666666667,0.533333333333333,0.724137931034483,0.17690730972416,0.258107861239093,0.866484202636435,1.17244544298014,15000,5,0.6,0.2,0.2
15000,5,owa,174.090909090909,143.769230769231,158.618696593721,132.386526156147,720,13,11,700.22791706648,0.6,0.4,0,0.155691132637854,0.485282497036744,0.365746800418794,0.63716685064145,0.100121534959685,0.866666666666667,0.733333333333333,0.827586206896552,0.212816272412459,0.273178442802166,0.904727455339128,1.25413294915267,15000,5,0.6,0.4,0
15000,5,owa,217.857142857143,134.090909090909,92.0098338429623,106.386516575602,540,11,7,645.684516616886,0.8,0.2,0,0.379903395784543,0.373433066341008,0.014431341029748,0.381917152970416,0,0.733333333333333,0.466666666666667,0.620689655172414,0.234414865007871,0.187914644413348,1,1.32837218721454,15000,5,0.8,0.2,0
15000,5,owa,181.222222222222,188.307692307692,99.5926425216464,155.524587882101,660,13,9,701.263280368613,1,0,0,0.192224499089253,1,0.054425386932908,0.864319969256556,0.102022079520457,0.866666666666667,0.6,0.758620689655172,0.11630694270254,0.263188948420531,0.903009613429531,1.15091103034234,15000,5,1,0,0
15000,5,owa,204.875,186.181818181818,119.660755590843,169.345102191837,570,11,8,674.205734802809,0.6288,0.2653,0.1059,0.313396516393443,0.975431916957006,0.160270736497832,1,0.052354420886056,0.733333333333333,0.533333333333333,0.655172413793103,0.089324870183103,0.204665931803096,0.948992464482278,1.14065030056693,15000,5,0.6288,0.2653,0.1059
15000,6,owa,160.375,143.25,111.962924348069,118.058633352631,600,12,8,664.740013094462,0.4,0.4,0.2,0.085425204918033,0.479281904385618,0.119670026507124,0.496505736843356,0.034978852455613,0.8,0.533333333333333,0.689655172413793,0.218982725472802,0.239416091381692,0.965625836656887,1.30431660782054,15000,6,0.4,0.4,0.2
15000,6,owa,162.5,124.181818181818,114.753151217235,102.935725753325,570,11,8,676.381574604791,0.6,0.2,0.2,0.096311475409836,0.258916705578104,0.134386534098746,0.348039730295485,0.056348459009919,0.733333333333333,0.533333333333333,0.655172413793103,0.258686111389139,0.236042633339183,0.945209711658018,1.32191713971675,15000,6,0.6,0.2,0.2
15000,6,owa,186.375,118.181818181818,120.431293394082,121.573696317763,570,11,8,673.443174807576,0.6,0.4,0,0.218621926229508,0.189576523831759,0.164334787903941,0.531014137940868,0.050954642423543,0.733333333333333,0.533333333333333,0.655172413793103,0.239992814193822,0.216220785047928,0.950321773847405,1.29842498056519,15000,6,0.6,0.4,0
15000,6,owa,159.875,142.666666666667,111.74133075993,117.301734725864,600,12,8,668.223528220346,0.8,0.2,0,0.082863729508197,0.472540497826946,0.118501274332114,0.489075041671827,0.041373299420486,0.8,0.533333333333333,0.689655172413793,0.221243882860438,0.239908354479277,0.959470893158777,1.30066895325885,15000,6,0.8,0.2,0
15000,6,owa,183.375,119.272727272727,120.701446908122,124.524769350592,570,11,8,701.762034465855,1,0,0,0.203253073770492,0.202183829603822,0.165759659940052,0.55998568493593,0.102937607803836,0.733333333333333,0.533333333333333,0.655172413793103,0.23332864614367,0.218015787430467,0.902183260920541,1.24451980077944,15000,6,1,0,0
15000,6,owa,143.7,101.777777777778,89.2736741088261,95.1587854296409,570,9,10,769.803177334552,0.599,0.2973,0.1036,0,0,0,0.271691232796804,0.227836011795367,0.6,0.666666666666667,0.655172413793103,0.259495168232551,0.333333333333333,0.796254825528813,1.22241666042803,15000,6,0.599,0.2973,0.1036
25000,3,owa,198.291666666667,126.916666666667,136.296186162045,98.469115293409,1440,24,24,1982.14901368917,0.4,0.4,0.2,0.159837938550236,0.20065089681285,0.170471188866767,0.18065681467572,0.837992403412094,0.96,0.96,0.979591836734694,0.38957907044614,0.401438793213377,0.432578094577927,1.02287656163076,25000,3,0.4,0.4,0.2
25000,3,owa,193.48,125.083333333333,132.467643848098,105.190062626478,1470,24,25,2093.11910903616,0.6,0.2,0.2,0.146644167897068,0.191526631145461,0.155330502437229,0.211664865096057,0.935261876307547,0.96,1,1,0.384523959076324,0.425074829718893,0.392483070055095,0.989544443990865,25000,3,0.6,0.2,0.2
25000,3,owa,212.8,129.818181818182,121.642577523936,123.041857517264,1410,22,25,1930.72542154303,0.6,0.4,0,0.199620333263025,0.215091366856693,0.112520753620805,0.294026670453973,0.792917685878451,0.88,1,0.959183673469388,0.330352264811142,0.422592210064048,0.45252254862037,0.994170918463537,25000,3,0.6,0.4,0
25000,3,owa,190.64,125.875,132.228615158243,102.405550333614,1470,24,25,2078.72508727867,0.8,0.2,0,0.138856781269774,0.195466654956379,0.154385218790347,0.198818119943282,0.92264497348505,0.96,1,1,0.386578805098802,0.427210357685687,0.39746636155598,0.997650345497626,25000,3,0.8,0.2,0
25000,3,owa,207.84,147.52380952381,137.94886733859,115.20226518937,1380,21,25,1880.90912592422,1,0,0,0.186019827040709,0.303210012853435,0.177007025592645,0.257857591582879,0.749251824356987,0.84,1,0.938775510204082,0.305172397031019,0.41022704825448,0.472720098130883,0.983006019289141,25000,3,1,0,0
25000,3,owa,163.041666666667,86.6,93.1900718572189,59.3120280100644,1470,25,24,2166.97574200525,0.5765,0.3176,0.1059,0.063181115095268,0,0,0,1,1,0.96,1,0.5,0.464841574559242,0.367879441171442,1.10030022845106,25000,3,0.5765,0.3176,0.1059
25000,4,owa,391.363636363636,169.409090909091,305.215855772138,196.616295185489,1320,22,22,1622.77161871969,0.4,0.4,0.2,0.689248528312017,0.412130260979725,0.838495606418826,0.633472846685588,0.522984565760694,0.88,0.88,0.897959183673469,0.228861880076714,0.156925107316014,0.592748807551756,0.900073241286477,25000,4,0.4,0.4,0.2
25000,4,owa,325.086956521739,196.85,235.562559350142,215.770900676962,1290,20,23,1534.16542781521,0.6,0.2,0.2,0.507515383839403,0.548700158088881,0.563038622159457,0.721845354819801,0.445317898379686,0.8,0.92,0.877551020408163,0.175331106860223,0.234873922481696,0.640620591410526,0.933388659511597,25000,4,0.6,0.2,0.2
25000,4,owa,374.25,171.125,343.631974953621,202.929268572767,1320,24,20,1528.84189105355,0.6,0.4,0,0.642322294874499,0.420670121201476,0.990419332649507,0.662598651039357,0.440651617674717,0.96,0.8,0.897959183673469,0.242772413208089,0.130764105444942,0.643616892269042,0.951771358199602,25000,4,0.6,0.4,0
25000,4,owa,384.25,182.739130434783,346.054585745933,208.877566877499,1290,23,20,1527.93555315704,0.8,0.2,0,0.669742670322717,0.478472163882928,1,0.690041974816172,0.439857178333351,0.92,0.8,0.877551020408163,0.218153772436698,0.126766792469228,0.644128410007032,0.925665578678344,25000,4,0.8,0.2,0
25000,4,owa,381,180.173913043478,345.916935572385,208.574088030197,1290,23,20,1524.00019609301,1,0,0,0.660831048302046,0.465705404806818,0.999455636651298,0.688641831810686,0.436407689477128,0.92,0.8,0.877551020408163,0.22052026348252,0.127778813322833,0.646354160422945,0.930763830566882,25000,4,1,0,0
25000,4,owa,375.4,172.416666666667,344.656717084665,203.209661843788,1320,24,20,1518.15418123908,0.7693,0.1364,0.0944,0.645475638051044,0.427098581103499,0.994471867009844,0.663892285441544,0.43128343702333,0.96,0.8,0.897959183673469,0.241374468179584,0.129977764561874,0.649674742800739,0.956038093261261,25000,4,0.7693,0.1364,0.0944
25000,5,owa,175.25,236.210526315789,99.4888070451784,188.940490027759,930,19,12,1284.1154478811,0.4,0.4,0.2,0.096656823454967,0.74459246658716,0.024909526018868,0.59805942331646,0.226139662390453,0.76,0.48,0.63265306122449,0.157376463813485,0.225429977086465,0.797606698228304,1.06769815058502,25000,5,0.4,0.4,0.2
25000,5,owa,177.333333333333,234,98.3983862888128,199.323266845299,900,18,12,1286.42184167972,0.6,0.2,0.2,0.102369401673346,0.73359095965806,0.02059725325431,0.64596184705326,0.228161303521599,0.72,0.48,0.612244897959184,0.144778197999785,0.225262566876492,0.795995852545264,1.0534053339833,25000,5,0.6,0.2,0.2
25000,5,owa,145.428571428571,287.529411764706,109.317261840314,192.504258929205,930,17,14,1223.87059272061,0.6,0.4,0,0.01488534667189,1,0.063777988200403,0.614501380127925,0.17333277520341,0.68,0.56,0.63265306122449,0.11285592374272,0.268992808501192,0.840857751672092,1.08821007966541,25000,5,0.6,0.4,0
25000,5,owa,164.416666666667,224.105263157895,96.6271732281381,186.807653524166,930,19,12,1287.9094238607,0.8,0.2,0,0.066951416719398,0.684346119118277,0.013592660029916,0.588219277491128,0.22946522539515,0.76,0.48,0.63265306122449,0.166301995241587,0.230339932577347,0.794958612528808,1.07643057405907,25000,5,0.8,0.2,0
25000,5,owa,176.5,253.222222222222,105.152270541344,194.021392257645,900,18,12,1338.80708942235,1,0,0,0.100084370385995,0.829257502716136,0.047306751351396,0.621500891418717,0.274078948446487,0.72,0.48,0.612244897959184,0.136717110620048,0.222345015442273,0.760272050594184,1.00816166893537,25000,5,1,0,0
25000,5,owa,140,197.733333333333,149.846588216082,184.209689006332,870,15,14,1095.0802293287,0.6845,0.2124,0.1032,0,0.553096395183168,0.224058787401847,0.576233197141581,0.060443165421832,0.6,0.56,0.591836734693878,0.146570906091681,0.248762344169337,0.941347268572998,1.21229934674935,25000,5,0.6845,0.2124,0.1032
25000,6,owa,343.375,275.352941176471,139.569683056785,244.798626726252,750,17,8,1050.46500607094,0.4,0.4,0.2,0.557661885678127,0.939399262251888,0.183416844405371,0.855768914746454,0.021336239940464,0.68,0.32,0.510204081632653,0.096859375430768,0.103285856078617,0.978889767390833,1.12739207086091,25000,6,0.4,0.4,0.2
25000,6,owa,446,279.9375,252.913028529572,276.060493068699,750,16,9,1164.84508942903,0.6,0.2,0.2,0.839063488715461,0.962216025528427,0.63165429666674,1,0.121594695907282,0.64,0.36,0.510204081632653,0.078865550604431,0.067260073910842,0.885507195471151,0.998002783031003,25000,6,0.6,0.2,0.2
25000,6,owa,396,261.75,305.689087443137,221.831016767268,840,16,12,1099.8064881582,0.6,0.4,0,0.701961611474373,0.871699162714445,0.840367089545192,0.749804565920405,0.064585909497845,0.64,0.48,0.571428571428571,0.105598458896708,0.084574562465437,0.937455574464879,1.08534131459431,25000,6,0.6,0.4,0
25000,6,owa,503,225.375,283.70439160891,243.230446284999,840,16,12,1091.09366750191,0.8,0.2,0,0.995359628770302,0.690665437086481,0.753424499238104,0.848533890310049,0.056948793660281,0.64,0.48,0.571428571428571,0.113057087462113,0.071136297916364,0.944642439809762,1.09326767623006,25000,6,0.8,0.2,0
25000,6,owa,430.222222222222,249.352941176471,244.41500454032,268.806375755968,780,17,9,1184.24868950348,1,0,0,0.79580022967494,0.810000585514374,0.598047271866921,0.966532093730082,0.138602683019615,0.68,0.36,0.530612244897959,0.098417628224707,0.071565924764718,0.870573853527302,1.00477444413437,25000,6,1,0,0
25000,6,owa,504.692307692308,212,257.385697807585,226.774778139016,870,16,13,1026.12350909291,0.6163,0.2813,0.1024,1,0.624099771649394,0.649342303612553,0.772613315086913,0,0.64,0.52,0.591836734693878,0.126936456348333,0.083822886646338,1,1.1688478996715,25000,6,0.6163,0.2813,0.1024
35000,3,owa,362.323529411765,298.0625,213.596294456031,234.286967338169,1980,32,34,2679.5230224907,0.4,0.4,0.2,0.320915130515944,0.741738505747126,0.190895870743728,0.419402884820409,0.900699703115964,0.941176470588235,1,0.985074626865672,0.224432894502347,0.374769080611449,0.406285281184705,0.818102715992776,35000,3,0.4,0.4,0.2
35000,3,owa,295.645161290323,239.176470588235,137.955680899603,199.425914031165,1950,34,31,2818.44789273733,0.6,0.2,0.2,0.090353001393077,0.403313049357674,0,0.269789505845554,1,1,0.911764705882353,0.970149253731343,0.337802475267075,0.435301183082401,0.367879441171442,0.923332507979718,35000,3,0.6,0.2,0.2
35000,3,owa,307.65625,282.787878787879,208.001800453591,299.510095570224,1950,33,32,2637.89021682292,0.6,0.4,0,0.131885244367937,0.65395332636712,0.176776923874403,0.699321351889438,0.870941532706398,0.970588235294117,0.941176470588235,0.970149253731343,0.199296237690846,0.398533008911007,0.418557278300248,0.817120020446597,35000,3,0.6,0.4,0
35000,3,owa,269.515151515151,250.411764705882,188.941479235655,250.211197778519,2010,34,33,2728.4204509884,0.8,0.2,0,0,0.46788370520622,0.128673974354584,0.487744994359492,0.935650458571538,1,0.970588235294117,1,0.277754255103725,0.454114764047686,0.392330587723039,0.897142224850607,35000,3,0.8,0.2,0
35000,3,owa,437.7,295.78125,221.142511392151,244.956972439598,1860,32,30,2591.85381506726,1,0,0,0.581553775914976,0.728627873563218,0.209940423466281,0.465195405856574,0.838035773257462,0.941176470588235,0.882352941176471,0.925373134328358,0.218894910829088,0.275159934630299,0.432559334139677,0.789034212283914,35000,3,1,0,0
35000,3,owa,465.827586206897,292.882352941176,243.371125908782,251.83685973576,1890,34,29,2615.92834440715,0.5901,0.3074,0.1025,0.678814047059249,0.711967545638945,0.266039264076735,0.494721856944559,0.855243692232306,1,0.852941176470588,0.940298507462687,0.23028734713426,0.238756180854641,0.425179565498965,0.884845003060545,35000,3,0.5901,0.3074,0.1025
35000,4,owa,433.413793103448,169.931034482759,371.874644512808,140.315443360024,1740,29,29,2061.95391047198,0.4,0.4,0.2,0.566732822496767,0.005350772889417,0.590346404436567,0.016104765685197,0.459275528589085,0.852941176470588,0.852941176470588,0.865671641791045,0.421895685656477,0.204022173127235,0.631741158167685,1.15564793038778,35000,4,0.4,0.4,0.2
35000,4,owa,401.88,245.375,382.118581071374,237.657214518944,1710,32,25,2135.24320811144,0.6,0.2,0.2,0.457694483945812,0.438936781609195,0.61619925117124,0.433866993642816,0.511661030199425,0.941176470588235,0.735294117647059,0.850746268656716,0.277337628041231,0.187252433024406,0.599498965452821,0.970462810006255,35000,4,0.6,0.2,0.2
35000,4,owa,558.714285714286,343,534.195857608157,369.570503615829,1500,29,21,2077.57216505145,0.6,0.4,0,1,1,1,1,0.470439097169706,0.852941176470588,0.617647058823529,0.746268656716418,0.101673080548277,0.073625334190132,0.624727891799015,0.763213639442358,35000,4,0.6,0.4,0
35000,4,owa,425.965517241379,169,365.596526511186,136.562910672805,1740,29,29,2012.1018245275,0.8,0.2,0,0.540977987916453,0,0.574502180729188,0,0.423642405982696,0.852941176470588,0.852941176470588,0.865671641791045,0.426470588235294,0.210549065045323,0.654657941820528,1.18640306257848,35000,4,0.8,0.2,0
35000,4,owa,424.391304347826,215.827586206897,438.752336345029,178.007036170227,1560,29,23,2048.20468888685,1,0,0,0.535534635197183,0.269124058660325,0.75912709797389,0.177865987000499,0.4494479017365,0.852941176470588,0.676470588235294,0.776119402985075,0.332712434654123,0.145485018087451,0.637980282213442,1.04343522591129,35000,4,1,0,0
35000,4,owa,380.090909090909,229.51724137931,366.602017126255,190.137285118196,1530,29,22,2158.2320226515,0.7667,0.1667,0.0667,0.382351620387696,0.347800237812128,0.577039759385197,0.229925444783644,0.52809290524662,0.852941176470588,0.647058823529412,0.761194029850746,0.306594893296726,0.179235337684649,0.589728566189804,1.16859411283289,35000,4,0.7667,0.1667,0.0667
35000,5,owa,543.04347826087,224.44,396.502146991879,261.748938234077,1440,25,23,1761.75608293586,0.4,0.4,0.2,0.945813090012138,0.318620689655172,0.652499371063134,0.537261580106032,0.244701037028575,0.735294117647059,0.676470588235294,0.716417910447761,0.219264981490293,0.11379426144312,0.782938572898474,1.05910068511033,35000,5,0.4,0.4,0.2
35000,5,owa,444.761904761905,277.363636363636,331.489653648783,249.271423200178,1290,22,21,1850.54622255249,0.6,0.2,0.2,0.605972606840805,0.622779519331244,0.488425919745968,0.483711758504511,0.308166183396207,0.647058823529412,0.617647058823529,0.641791044776119,0.160810683227229,0.154900269423003,0.734793197433084,0.973054015371815,35000,5,0.6,0.2,0.2
35000,5,owa,361.909090909091,302.36,276.366545610115,303.702963436316,1410,25,22,1721.53211625465,0.6,0.4,0,0.319482074695008,0.766436781609195,0.34931052640913,0.717315906543786,0.215949872271634,0.735294117647059,0.647058823529412,0.701492537313433,0.135927402149677,0.219202338433135,0.805775692566165,1.05130426393241,35000,5,0.6,0.4,0
35000,5,owa,466.9,328.038461538462,321.495829554681,315.589921356083,1380,26,20,1771.81846877293,0.8,0.2,0,0.682522266297433,0.914014146772768,0.463204287307991,0.768331230849865,0.251893398620918,0.764705882352941,0.588235294117647,0.686567164179104,0.119894527955778,0.141923829944997,0.777327597846313,0.96818404077459,35000,5,0.8,0.2,0
35000,5,owa,473.526315789474,320.833333333333,377.164916540505,309.249254565432,1290,24,19,1569.01930400833,1,0,0,0.70543490677896,0.872605363984674,0.603697579654692,0.741118955444741,0.106937227467331,0.705882352941176,0.558823529411765,0.641791044776119,0.117227423062657,0.118823790825795,0.898582077492776,1.07522139596833,35000,5,1,0,0
35000,5,owa,367.681818181818,243.619047619048,405.726788951293,258.199433808534,1290,21,22,1844.27208701235,0.7096,0.1904,0.1,0.339443155452436,0.428845101258894,0.675779801725265,0.522028151955857,0.303681575847388,0.617647058823529,0.647058823529412,0.641791044776119,0.172143940880551,0.17209108816657,0.738095856583018,1.09962853415469,35000,5,0.7096,0.1904,0.1
35000,6,owa,485.470588235294,265.041666666667,365.389709359585,257.933169498489,1230,24,17,1573.59628977187,0.4,0.4,0.2,0.746736110805373,0.551963601532567,0.573980231760463,0.520885423915615,0.110208751452535,0.705882352941176,0.5,0.611940298507463,0.179902345396772,0.105349568715444,0.895647148137155,1.12822427789165,35000,6,0.4,0.4,0.2
35000,6,owa,426.227272727273,215.85,323.076569402626,211.538045601358,1260,20,22,1419.41007909552,0.6,0.2,0.2,0.541883092582891,0.269252873563218,0.467193635034098,0.321771209176372,0,0.588235294117647,0.647058823529412,0.626865671641791,0.209647009814944,0.172868607690377,1,1.29608131366013,35000,6,0.6,0.2,0.2
35000,6,owa,373.473684210526,239.208333333333,246.047504090177,294.102167868459,1290,24,19,1522.79670472379,0.6,0.4,0,0.359470414679015,0.403496168582375,0.272793698227323,0.676112118089546,0.073898378314123,0.705882352941176,0.558823529411765,0.641791044776119,0.178997754303714,0.193910275152921,0.928766071819785,1.20471896369996,35000,6,0.6,0.4,0
35000,6,owa,433.285714285714,217.625,383.047665814209,273.90506328955,1350,24,21,1482.28595299621,0.8,0.2,0,0.566289948357159,0.279454022988506,0.618544002656446,0.589432090525601,0.044942226212615,0.705882352941176,0.617647058823529,0.671641791044776,0.208578445734846,0.144643152960552,0.956052715023856,1.23695273723898,35000,6,0.8,0.2,0
35000,6,owa,514.777777777778,232.238095238095,421.139149220939,285.175718595028,1170,21,18,1733.07790000792,1,0,0,0.848075243868972,0.36343732895457,0.71467631241651,0.637802425428095,0.224202532521905,0.617647058823529,0.529411764705882,0.582089552238806,0.165960369255295,0.091721737634642,0.79915326345202,1.01097450152464,35000,6,1,0,0
35000,6,owa,297.25,273.1,236.47785586771,238.209527406795,1200,20,20,1541.66301091965,0.6226,0.2755,0.1019,0.095902252825387,0.598275862068966,0.248642567713604,0.436237357976762,0.087383579365806,0.588235294117647,0.588235294117647,0.597014925373134,0.154241210813422,0.243944652927539,0.916325544642324,1.24253908191951,35000,6,0.6226,0.2755,0.1019
45000,3,owa,391.65,209.875,260.068092661351,215.506700175453,2400,40,40,3320.90743139374,0.4,0.4,0.2,0.057348000737646,0.025197053882931,0.015017893308031,0.114719531959499,0.837156254449724,0.975609756097561,0.952380952380952,0.963855421686747,0.453734445455785,0.458968016675584,0.432939945562432,1.11615839935601,45000,3,0.4,0.4,0.2
45000,3,owa,371.214285714286,204.390243902439,256.026631209532,221.654898214407,2490,41,42,3506.44800550919,0.6,0.2,0.2,0,0.007315594342342,0.002411208537193,0.136569314165609,0.942593808301718,1,1,1,0.464090703622374,0.499397198157755,0.389615934541981,1.10340523724323,45000,3,0.6,0.2,0.2
45000,3,owa,407.785714285714,229.658536585366,279.542093842708,229.075381671198,2490,41,42,3607.46683017229,0.6,0.4,0,0.102629068079954,0.089695548023497,0.075763887559646,0.162940609684665,1,1,1,1,0.437174757563766,0.45551966060321,0.367879441171442,1.03281402903681,45000,3,0.6,0.4,0
45000,3,owa,376.738095238095,206.146341463415,260.134304854506,223.236260604725,2490,41,42,3528.01262906546,0.8,0.2,0,0.015501265491243,0.013040842088523,0.015224431526209,0.142189241109806,0.954848384791801,1,1,1,0.461270218608531,0.492319180004453,0.384870492349487,1.09230030096024,45000,3,0.8,0.2,0
45000,3,owa,374.5,202.146341463415,257.645459744256,224.370403682795,2490,41,42,3481.07675215097,1,0,0,0.009220580335308,0,0.007460882096772,0.14621981707522,0.928176029845424,1,1,1,0.463510036242593,0.495829731097005,0.395274021276794,1.10669892306789,45000,3,1,0,0
45000,3,owa,372.333333333333,203.658536585366,255.253643978353,222.150918269101,2490,41,42,3468.68984353775,0.6063,0.2953,0.0984,0.003140342577967,0.0049300744481,0,0.138332095731243,0.921136893795572,1,1,1,0.464245588655971,0.499214915000701,0.398066224710124,1.11191927086645,45000,3,0.6063,0.2953,0.0984
45000,4,owa,412.969696969697,304.102564102564,274.495956806344,286.706322775707,2160,39,33,2370.44864053225,0.4,0.4,0.2,0.117176689886979,0.332398749844852,0.060023279938791,0.367752410392542,0.297036927864023,0.951219512195122,0.785714285714286,0.867469879518072,0.31559438697612,0.358140799028798,0.743016573840314,1.23768136033083,45000,4,0.4,0.4,0.2
45000,4,owa,472.21875,266.756097560976,349.476265692333,234.591003715808,2190,41,32,2403.26101496686,0.6,0.2,0.2,0.283445149573849,0.210641406661564,0.293912215764316,0.182542310807889,0.315683288709647,1,0.761904761904762,0.879518072289157,0.402951121046663,0.273935916402919,0.729290388095224,1.26920946734335,45000,4,0.6,0.2,0.2
45000,4,owa,527.785714285714,360.439024390244,321.843458284011,324.243893449089,2070,41,28,2346.93699151155,0.6,0.4,0,0.439380697717305,0.516067470454342,0.207716146227826,0.501155358469906,0.283675910891923,1,0.666666666666667,0.831325301204819,0.26556871268304,0.229096036529944,0.753010647713892,1.1331273786619,45000,4,0.6,0.4,0
45000,4,owa,654.387096774194,275.297297297297,418.603127669423,266.564758117554,2040,37,31,2421.99856837028,0.8,0.2,0,0.79465754661178,0.23848751591354,0.509542271508203,0.29617228264086,0.326331319769407,0.902439024390244,0.738095238095238,0.819277108433735,0.333388699728426,0.157553103146613,0.721566078716369,1.1337313300181,45000,4,0.8,0.2,0
45000,4,owa,388,254,264.978166216442,183.678587563743,1920,35,29,2728.97637208175,1,0,0,0.04710513866951,0.169053843171946,0.030334072924891,0.001607149405897,0.500778277608702,0.853658536585366,0.69047619047619,0.771084337349398,0.390495856966773,0.331877288492615,0.606058794126216,1.1624932953393,45000,4,1,0,0
